date,scan_time,ticker,verdict,priority,score,entry_price,stop,target1,target2,gap_pct,rel_vol,catalyst,float_m,short_float,above_vwap,spread_pct,outcome_time,outcome_price,outcome_pct,hit_target1,hit_target2,hit_stop,result,would_profit
2026-03-02,09:20,SQQQ,WATCH,B,20,73.96,73.41,74.7,75.44,5.54,0.17,news,150.0,0,True,0.027,09:50,71.74,-3.0,False,False,True,STOPPED,-0.55
2026-03-02,09:20,XLE,WATCH,B,19,57.92,57.49,58.5,59.08,5.21,0.31,news,186.4,0,True,6.146,09:50,56.375,-2.67,False,False,True,STOPPED,-0.43
2026-03-02,09:20,AAL,WATCH,B,19,15.09,14.98,15.24,15.39,8.25,0.32,news,650.2,6.9,True,45.991,09:50,12.44,-17.56,False,False,True,STOPPED,-0.11
2026-03-02,09:20,PLTR,WATCH,B,16,141.59,140.53,143.01,144.42,4.15,0.12,news,2207.1,2.4,True,10.093,09:50,143.27,1.19,True,False,False,TARGET1,1.06
2026-03-02,09:25,FIGS,GO,A,54,15.27,15.16,15.42,15.58,22.45,1.53,news,152.3,11.0,True,29.077,09:55,15.66,2.55,True,True,False,TARGET2,0.22
2026-03-02,09:25,ARLO,GO,A,48,15.69,15.57,15.85,16.0,27.15,1.08,news,103.9,12.2,False,0.255,09:55,14.85,-5.35,False,False,True,STOPPED,-0.12
2026-03-02,09:25,PSKY,GO,A,42,14.21,14.1,14.35,14.49,27.33,1.11,news,912.9,4.8,True,10.134,09:55,13.14,-7.53,False,False,True,STOPPED,-0.11
2026-03-02,09:25,NFLX,GO,A,39,94.91,94.2,95.86,96.81,12.16,1.23,news,4192.9,2.0,True,6.079,09:55,96.67,1.85,True,False,False,TARGET1,0.71
2026-03-02,09:25,NVD,WATCH,B,33,7.76,7.7,7.84,7.92,11.74,0.64,news,150.0,0,True,0.258,09:55,7.34,-5.41,False,False,True,STOPPED,-0.06
2026-03-02,09:25,TZA,WATCH,B,32,6.5,6.45,6.57,6.63,9.89,0.6,news,150.0,0,True,0.154,09:55,6.36,-2.15,False,False,True,STOPPED,-0.05
2026-03-02,09:25,PENN,WATCH,B,31,15.47,15.35,15.62,15.78,5.38,0.79,news,130.5,16.0,True,11.054,09:55,14.68,-5.11,False,False,True,STOPPED,-0.12
2026-03-02,09:25,TSDD,WATCH,B,31,9.68,9.61,9.78,9.87,8.46,0.87,news,150.0,0,True,0.93,09:55,9.48,-2.07,False,False,True,STOPPED,-0.07
2026-03-02,09:25,BWIN,WATCH,B,30,23.23,23.06,23.46,23.69,25.84,0.47,news,95.4,7.6,True,0.129,09:55,22.475,-3.25,False,False,True,STOPPED,-0.17
2026-03-02,09:25,UVIX,WATCH,B,28,7.03,6.98,7.1,7.17,20.79,0.3,news,150.0,0,True,0.142,09:55,6.685,-4.91,False,False,True,STOPPED,-0.05
2026-03-02,09:25,SQQQ,WATCH,B,20,74.03,73.47,74.77,75.51,5.64,0.17,news,150.0,0,True,0.041,09:55,71.95,-2.81,False,False,True,STOPPED,-0.56
2026-03-02,09:25,AAL,WATCH,B,20,15.4,15.28,15.55,15.71,10.47,0.32,news,650.2,6.9,True,40.974,09:55,12.355,-19.77,False,False,True,STOPPED,-0.12
2026-03-02,09:25,XLE,WATCH,B,19,57.92,57.49,58.5,59.08,5.21,0.31,news,186.4,0,True,6.146,09:55,56.69,-2.12,False,False,True,STOPPED,-0.43
2026-03-02,09:25,PLTR,WATCH,B,16,141.59,140.53,143.01,144.42,4.15,0.12,news,2207.1,2.4,True,10.093,09:55,143.37,1.26,True,False,False,TARGET1,1.06
2026-03-02,09:30,FIGS,WATCH,A,54,14.44,14.33,14.58,14.73,15.8,1.53,news,152.3,11.0,False,17.452,10:00,15.7,8.73,True,True,False,TARGET2,0.22
2026-03-02,09:30,ARLO,WATCH,A,48,15.14,15.03,15.29,15.44,22.69,1.08,news,103.9,12.2,False,,10:00,15.1,-0.26,False,False,False,NEGATIVE,-0.04
2026-03-02,09:30,PSKY,GO,A,42,13.49,13.39,13.62,13.76,20.88,1.11,news,912.9,4.8,True,10.971,10:00,13.255,-1.74,False,False,True,STOPPED,-0.1
2026-03-02,09:30,NFLX,GO,A,40,96.17,95.45,97.13,98.09,13.65,1.23,news,4192.9,2.0,True,0.146,10:00,96.95,0.81,False,False,False,POSITIVE,0.78
2026-03-02,09:30,TZA,WATCH,B,31,6.46,6.41,6.52,6.59,9.21,0.6,news,150.0,0,True,0.155,10:00,6.36,-1.55,False,False,True,STOPPED,-0.05
2026-03-02,09:30,NVD,WATCH,B,31,7.61,7.55,7.69,7.76,9.58,0.64,news,150.0,0,True,0.394,10:00,7.32,-3.81,False,False,True,STOPPED,-0.06
2026-03-02,09:30,TSDD,WATCH,B,31,9.73,9.66,9.83,9.92,9.02,0.87,news,150.0,0,True,0.103,10:00,9.48,-2.57,False,False,True,STOPPED,-0.07
2026-03-02,09:30,UVIX,WATCH,B,28,7.0,6.95,7.07,7.14,20.27,0.3,news,150.0,0,True,0.143,10:00,6.715,-4.07,False,False,True,STOPPED,-0.05
2026-03-02,09:30,SQQQ,WATCH,B,20,73.83,73.28,74.57,75.31,5.35,0.17,news,150.0,0,True,0.041,10:00,72.19,-2.22,False,False,True,STOPPED,-0.55
2026-03-02,09:30,XLE,WATCH,B,19,57.64,57.21,58.22,58.79,4.7,0.31,news,186.4,0,True,0.052,10:00,56.79,-1.47,False,False,True,STOPPED,-0.43
2026-03-02,09:30,ONDS,WATCH,B,16,10.93,10.85,11.04,11.15,4.69,0.09,news,365.7,33.4,True,0.091,10:00,11.94,9.24,True,True,False,TARGET2,0.16
2026-03-02,09:35,ONDS,WATCH,B,22,11.34,11.25,11.45,11.57,12.5,0.01,news,365.7,33.4,True,0.176,10:05,12.08,6.53,True,True,False,TARGET2,0.18
2026-03-02,09:40,UVIX,WATCH,B,22,6.81,6.76,6.88,6.95,8.35,0.02,news,150.0,0,False,0.147,10:10,6.54,-3.96,False,False,True,STOPPED,-0.05
2026-03-02,09:40,ONDS,WATCH,B,22,11.37,11.28,11.48,11.6,12.8,0.02,news,365.7,33.4,True,0.176,10:10,12.175,7.08,True,True,False,TARGET2,0.18
2026-03-02,09:40,PLTR,WATCH,B,17,145.13,144.04,146.58,148.03,5.76,0.01,news,2207.1,2.4,True,1.716,10:10,143.42,-1.18,False,False,True,STOPPED,-1.09
2026-03-02,09:45,VG,WATCH,B,26,11.43,11.34,11.54,11.66,17.84,0.15,news,470.5,0,True,0.525,10:15,11.385,-0.39,False,False,False,NEGATIVE,-0.04
2026-03-02,09:45,ONDS,WATCH,B,25,11.79,11.7,11.91,12.03,16.96,0.03,news,365.7,33.4,True,0.085,10:15,12.39,5.09,True,True,False,TARGET2,0.18
2026-03-02,09:45,UVIX,WATCH,B,20,6.69,6.64,6.76,6.82,6.44,0.02,news,150.0,0,False,0.149,10:15,6.53,-2.39,False,False,True,STOPPED,-0.05
2026-03-02,09:45,PLTR,WATCH,B,16,143.57,142.49,145.01,146.44,4.62,0.02,news,2207.1,2.4,True,0.432,10:15,144.11,0.38,False,False,False,POSITIVE,0.54
2026-03-02,09:50,RCAT,WATCH,B,30,14.58,14.47,14.73,14.87,25.31,0.08,news,105.5,20.6,True,0.137,10:20,15.14,3.84,True,True,False,TARGET2,0.22
2026-03-02,09:50,ONDS,WATCH,B,25,11.75,11.66,11.87,11.98,16.57,0.05,news,365.7,33.4,True,0.085,10:20,11.94,1.62,True,False,False,TARGET1,0.09
2026-03-02,09:50,VG,WATCH,B,24,11.78,11.69,11.9,12.02,21.44,0.21,news,470.5,0,True,3.735,10:20,11.515,-2.25,False,False,True,STOPPED,-0.09
2026-03-02,09:50,UVIX,WATCH,B,20,6.63,6.58,6.7,6.76,5.49,0.02,news,150.0,0,False,0.151,10:20,6.54,-1.36,False,False,True,STOPPED,-0.05
2026-03-02,09:55,RCAT,WATCH,B,30,14.46,14.35,14.6,14.75,24.28,0.1,news,105.5,20.6,True,0.207,10:25,14.85,2.7,True,True,False,TARGET2,0.22
2026-03-02,09:55,ONDS,WATCH,B,27,12.04,11.95,12.16,12.28,19.44,0.06,news,365.7,33.4,True,0.083,10:25,11.815,-1.87,False,False,True,STOPPED,-0.09
2026-03-02,09:55,UVIX,WATCH,B,20,6.7,6.65,6.77,6.83,6.6,0.03,news,150.0,0,False,0.149,10:25,6.52,-2.69,False,False,True,STOPPED,-0.05
2026-03-02,09:55,PLTR,WATCH,B,16,144.15,143.07,145.59,147.03,5.04,0.02,news,2207.1,2.4,True,1.179,10:25,144.19,0.03,False,False,False,POSITIVE,0.04
2026-03-02,10:00,RCAT,WATCH,B,30,14.88,14.77,15.03,15.18,27.89,0.12,news,105.5,20.6,True,1.613,10:30,14.86,-0.13,False,False,False,NEGATIVE,-0.02
2026-03-02,10:00,VG,WATCH,B,27,11.59,11.5,11.71,11.82,19.48,0.27,news,470.5,0,True,1.122,10:30,11.445,-1.25,False,False,True,STOPPED,-0.09
2026-03-02,10:00,ONDS,WATCH,B,27,12.02,11.93,12.14,12.26,19.25,0.07,news,365.7,33.4,True,0.083,10:30,11.93,-0.75,False,False,True,STOPPED,-0.09
2026-03-02,10:00,PLTR,WATCH,B,16,144.33,143.25,145.77,147.22,5.17,0.02,news,2207.1,2.4,True,0.921,10:30,144.985,0.45,False,False,False,POSITIVE,0.66
2026-03-02,10:12,ONDS,WATCH,B,24,12.12,12.03,12.24,12.36,20.24,0.09,news,365.7,33.4,True,0.083,10:43,11.885,-1.94,False,False,True,STOPPED,-0.09
2026-03-02,10:12,ETHA,WATCH,B,19,15.25,15.14,15.4,15.55,5.03,0.11,news,150.0,0,True,0.066,10:43,15.54,1.9,True,False,False,TARGET1,0.11
2026-03-02,10:12,NOK,WATCH,B,16,8.09,8.03,8.17,8.25,4.79,0.3,news,4353.7,0.6,True,0.124,10:43,7.93,-1.98,False,False,True,STOPPED,-0.06
2026-03-02,10:28,VG,WATCH,B,25,11.36,11.27,11.47,11.59,17.11,0.48,news,470.5,0,False,0.088,10:58,11.9,4.75,True,True,False,TARGET2,0.18
2026-03-02,10:28,ONDS,WATCH,B,25,11.82,11.73,11.94,12.06,17.26,0.12,news,365.7,33.4,False,0.085,10:58,11.91,0.76,False,False,False,POSITIVE,0.09
2026-03-02,10:28,ETHA,WATCH,B,20,15.39,15.27,15.54,15.7,5.99,0.15,news,150.0,0,True,0.065,10:58,15.45,0.39,False,False,False,POSITIVE,0.06
2026-03-02,10:28,BITO,WATCH,B,19,9.48,9.41,9.57,9.67,4.69,0.11,news,150.0,0,True,0.105,10:58,9.53,0.53,False,False,False,POSITIVE,0.05
2026-03-02,10:28,IBIT,WATCH,B,19,38.97,38.68,39.36,39.75,4.76,0.17,news,150.0,0,True,0.026,10:58,39.19,0.56,False,False,False,POSITIVE,0.22
2026-03-02,11:07,VG,WATCH,B,33,11.79,11.7,11.91,12.03,21.55,0.7,news,470.5,0,True,0.085,11:37,11.57,-1.87,False,False,True,STOPPED,-0.09
2026-03-02,11:07,ONDS,WATCH,B,25,11.82,11.73,11.94,12.06,17.26,0.15,news,365.7,33.4,False,0.085,11:37,10.865,-8.08,False,False,True,STOPPED,-0.09
2026-03-02,11:07,ETHA,WATCH,B,21,15.57,15.45,15.73,15.88,7.23,0.2,news,150.0,0,True,0.064,11:37,15.5,-0.45,False,False,False,NEGATIVE,-0.07
2026-03-02,11:07,IBIT,WATCH,B,20,39.45,39.15,39.84,40.24,6.05,0.26,news,150.0,0,True,0.025,11:37,39.235,-0.54,False,False,False,NEGATIVE,-0.22
2026-03-02,11:07,BITO,WATCH,B,20,9.59,9.52,9.69,9.78,5.91,0.22,news,150.0,0,True,0.104,11:37,9.55,-0.42,False,False,False,NEGATIVE,-0.04
2026-03-02,11:07,MARA,WATCH,B,19,9.75,9.68,9.85,9.95,9.18,0.08,news,370.1,37.7,True,0.103,11:37,9.575,-1.79,False,False,True,STOPPED,-0.07
2026-03-02,12:05,NTLA,GO,A,42,14.81,14.7,14.96,15.11,7.47,1.48,news,112.2,43.8,True,0.135,12:36,15.15,2.3,True,True,False,TARGET2,0.22
2026-03-02,12:05,NOK,WATCH,B,25,8.12,8.06,8.2,8.28,5.18,0.69,news,4353.7,0.6,True,0.123,12:36,8.15,0.37,False,False,False,POSITIVE,0.03
2026-03-02,12:05,ETHA,WATCH,B,21,15.59,15.47,15.75,15.9,7.37,0.28,news,150.0,0,True,0.064,12:36,15.53,-0.38,False,False,False,NEGATIVE,-0.06
2026-03-02,12:05,ONDS,WATCH,B,20,11.04,10.96,11.15,11.26,9.52,0.22,news,365.7,33.4,False,0.091,12:36,10.96,-0.72,False,False,True,STOPPED,-0.08
2026-03-02,12:05,BITO,WATCH,B,20,9.59,9.52,9.69,9.78,5.91,0.39,news,150.0,0,True,0.104,12:36,9.57,-0.21,False,False,False,NEGATIVE,-0.02
2026-03-02,12:05,IBIT,WATCH,B,20,39.45,39.15,39.84,40.24,6.05,0.35,news,150.0,0,True,0.025,12:36,39.355,-0.24,False,False,False,NEGATIVE,-0.1
2026-03-02,12:05,MARA,WATCH,B,19,9.7,9.63,9.8,9.89,8.62,0.1,news,370.1,37.7,True,0.103,12:36,9.555,-1.49,False,False,True,STOPPED,-0.07
2026-03-02,12:05,ACHR,WATCH,B,16,7.42,7.36,7.49,7.57,4.21,0.13,news,544.3,14.1,True,0.135,12:36,7.42,0.0,False,False,False,NEGATIVE,0.0
2026-03-02,14:05,NTLA,GO,A,69,15.15,15.04,15.3,15.45,9.94,1.97,fda,112.2,43.8,True,0.132,14:36,15.46,2.05,True,True,False,TARGET2,0.22
2026-03-02,14:05,HIMS,WATCH,B,40,15.99,15.87,16.15,16.31,10.2,0.12,fda,208.3,44.1,True,0.125,14:36,16.065,0.47,False,False,False,POSITIVE,0.08
2026-03-02,14:05,BITO,WATCH,B,28,9.5,9.43,9.6,9.69,4.91,0.69,news,150.0,0,False,0.105,14:36,9.51,0.11,False,False,False,POSITIVE,0.01
2026-03-02,14:05,NOK,WATCH,B,26,8.23,8.17,8.31,8.39,6.61,0.94,news,4353.7,0.6,True,0.122,14:36,8.33,1.22,True,False,False,TARGET1,0.06
2026-03-02,14:05,ETHA,WATCH,B,20,15.34,15.22,15.49,15.65,5.65,0.39,news,150.0,0,True,0.065,14:36,15.41,0.46,False,False,False,POSITIVE,0.07
2026-03-02,14:05,IBIT,WATCH,B,19,39.05,38.76,39.44,39.83,4.97,0.45,news,150.0,0,True,0.026,14:36,39.13,0.2,False,False,False,POSITIVE,0.08
2026-03-02,14:05,PLTR,WATCH,B,18,146.82,145.72,148.29,149.76,6.99,0.08,news,2207.1,2.4,True,2.118,14:36,145.61,-0.82,False,False,True,STOPPED,-1.1
2026-03-02,14:05,MARA,WATCH,B,18,9.57,9.5,9.67,9.76,7.17,0.16,news,370.1,37.7,True,0.104,14:36,9.675,1.1,True,False,False,TARGET1,0.07
2026-03-02,14:05,ONDS,WATCH,B,17,10.64,10.56,10.75,10.85,5.56,0.27,news,365.7,33.4,False,0.094,14:36,10.765,1.17,True,False,False,TARGET1,0.08
2026-03-02,14:05,ACHR,WATCH,B,16,7.42,7.36,7.49,7.57,4.21,0.18,news,544.3,14.1,True,0.135,14:36,7.505,1.15,True,False,False,TARGET1,0.06
2026-03-02,14:07,BITO,WATCH,B,28,9.48,9.41,9.57,9.67,4.69,0.7,news,150.0,0,False,0.105,14:37,9.51,0.32,False,False,False,POSITIVE,0.03
2026-03-02,14:07,NOK,WATCH,B,26,8.21,8.15,8.29,8.37,6.35,0.95,news,4353.7,0.6,True,0.122,14:37,8.305,1.16,True,False,False,TARGET1,0.06
2026-03-02,14:07,ETHA,WATCH,B,20,15.32,15.21,15.47,15.63,5.51,0.39,news,150.0,0,False,0.065,14:37,15.425,0.69,False,False,False,POSITIVE,0.11
2026-03-02,14:07,IBIT,WATCH,B,19,39.0,38.71,39.39,39.78,4.84,0.46,news,150.0,0,True,0.026,14:37,39.12,0.31,False,False,False,POSITIVE,0.12
2026-03-02,14:07,MARA,WATCH,B,18,9.57,9.5,9.67,9.76,7.17,0.16,news,370.1,37.7,True,0.104,14:37,9.67,1.04,True,False,False,TARGET1,0.07
2026-03-02,14:07,ONDS,WATCH,B,17,10.66,10.58,10.77,10.87,5.75,0.27,news,365.7,33.4,False,0.094,14:37,10.74,0.75,False,False,False,POSITIVE,0.08
2026-03-02,14:21,BITO,WATCH,B,28,9.5,9.43,9.6,9.69,4.91,0.72,news,150.0,0,False,0.105,14:52,9.5,0.0,False,False,False,NEGATIVE,0.0
2026-03-02,14:21,NOK,WATCH,B,27,8.27,8.21,8.35,8.44,7.12,0.96,news,4353.7,0.6,True,0.121,14:52,8.255,-0.18,False,False,False,NEGATIVE,-0.01
2026-03-02,14:21,ETHA,WATCH,B,20,15.38,15.26,15.53,15.69,5.92,0.41,news,150.0,0,True,0.065,14:52,15.41,0.2,False,False,False,POSITIVE,0.03
2026-03-02,14:21,IBIT,WATCH,B,19,39.05,38.76,39.44,39.83,4.97,0.47,news,150.0,0,True,0.026,14:52,39.095,0.12,False,False,False,POSITIVE,0.05
2026-03-02,14:21,MARA,WATCH,B,18,9.64,9.57,9.74,9.83,7.95,0.17,news,370.1,37.7,True,0.104,14:52,9.63,-0.1,False,False,False,NEGATIVE,-0.01
2026-03-02,14:21,ONDS,WATCH,B,17,10.62,10.54,10.73,10.83,5.36,0.27,news,365.7,33.4,False,0.094,14:52,10.56,-0.56,False,False,False,NEGATIVE,-0.06
2026-03-03,07:48,NTLA,GO,A,69,15.14,15.03,15.29,15.44,9.87,1.91,fda,112.2,43.8,True,29.59,08:18,15.46,2.11,True,True,False,TARGET2,0.22
2026-03-03,07:48,NOK,GO,A,36,8.3,8.24,8.38,8.47,7.51,1.03,news,4353.8,0.6,True,0.602,08:18,7.87,-5.18,False,False,True,STOPPED,-0.06
2026-03-03,07:48,HIMS,WATCH,B,42,16.37,16.25,16.53,16.7,12.82,0.17,fda,208.3,44.1,True,27.734,08:18,16.53,0.98,True,False,False,TARGET1,0.12
2026-03-03,07:48,ETHA,WATCH,B,29,15.47,15.35,15.62,15.78,6.54,0.53,news,150.0,0,True,0.517,08:18,14.77,-4.52,False,False,True,STOPPED,-0.12
2026-03-03,07:48,IBIT,WATCH,B,29,39.39,39.09,39.78,40.18,5.89,0.55,news,150.0,0,True,0.178,08:18,38.06,-3.38,False,False,True,STOPPED,-0.3
2026-03-03,07:48,BITO,WATCH,B,29,9.57,9.5,9.67,9.76,5.69,0.86,news,150.0,0,True,1.358,08:18,9.58,0.1,False,False,False,POSITIVE,0.01
2026-03-03,07:48,AAL,WATCH,B,26,15.51,15.39,15.67,15.82,18.53,0.28,news,650.2,6.9,True,39.329,08:18,12.495,-19.44,False,False,True,STOPPED,-0.12
2026-03-03,07:48,CLSK,WATCH,B,20,10.6,10.52,10.71,10.81,6.32,0.29,news,246.9,46.8,True,28.679,08:18,10.55,-0.47,False,False,False,NEGATIVE,-0.05
2026-03-03,07:48,PLTR,WATCH,B,18,146.75,145.65,148.22,149.69,6.94,0.1,news,2207.1,2.4,True,9.724,08:18,145.22,-1.04,False,False,True,STOPPED,-1.1
2026-03-03,07:48,SOFI,WATCH,B,17,18.86,18.72,19.05,19.24,6.19,0.2,news,1254.6,9.8,True,0.848,08:18,18.11,-3.98,False,False,True,STOPPED,-0.14
2026-03-03,07:48,HOOD,WATCH,B,16,79.14,78.55,79.93,80.72,4.3,0.13,news,782.9,4.4,True,,08:18,79.14,0.0,False,False,False,NEGATIVE,0.0
2026-03-03,07:48,NVDA,WATCH,B,16,186.16,184.76,188.02,189.88,5.05,0.19,news,23330.7,1.1,True,4.125,08:18,182.32,-2.06,False,False,True,STOPPED,-1.4
2026-03-03,08:00,NTLA,GO,A,69,15.14,15.03,15.29,15.44,9.87,1.91,fda,112.2,43.8,True,29.59,08:30,15.46,2.11,True,True,False,TARGET2,0.22
2026-03-03,08:00,DUST,WATCH,B,48,3.93,3.9,3.97,4.01,11.02,0.56,news,13.4,0,True,0.509,08:30,3.98,1.27,True,False,False,TARGET1,0.03
2026-03-03,08:00,HIMS,WATCH,B,42,16.37,16.25,16.53,16.7,12.82,0.17,fda,208.3,44.1,True,27.734,08:30,16.53,0.98,True,False,False,TARGET1,0.12
2026-03-03,08:00,BEAM,WATCH,B,31,29.8,29.58,30.1,30.4,4.63,0.7,news,88.0,22.4,True,7.383,08:30,28.71,-3.66,False,False,True,STOPPED,-0.22
2026-03-03,08:00,LSCC,WATCH,B,31,100.76,100.0,101.77,102.78,5.4,0.54,news,135.5,8.8,True,,08:30,100.76,0.0,False,False,False,NEGATIVE,0.0
2026-03-03,08:00,LUNR,WATCH,B,29,17.99,17.86,18.17,18.35,9.2,0.21,news,76.9,20.2,True,,08:30,17.28,-3.95,False,False,True,STOPPED,-0.13
2026-03-03,08:00,UVIX,WATCH,B,27,7.24,7.19,7.31,7.38,15.19,0.22,news,150.0,0,True,0.138,08:30,7.38,1.93,True,True,False,TARGET2,0.1
2026-03-03,08:00,AAL,WATCH,B,26,15.51,15.39,15.67,15.82,18.53,0.28,news,650.2,6.9,True,39.329,08:30,12.495,-19.44,False,False,True,STOPPED,-0.12
2026-03-03,08:00,CLSK,WATCH,B,20,10.6,10.52,10.71,10.81,6.32,0.29,news,246.9,46.8,True,28.679,08:30,10.55,-0.47,False,False,False,NEGATIVE,-0.05
2026-03-03,08:00,SQQQ,WATCH,B,19,74.25,73.69,74.99,75.73,4.84,0.2,news,150.0,0,True,0.054,08:30,74.76,0.69,False,False,False,POSITIVE,0.51
2026-03-03,08:00,PLTR,WATCH,B,18,146.75,145.65,148.22,149.69,6.94,0.1,news,2207.1,2.4,True,9.724,08:30,145.22,-1.04,False,False,True,STOPPED,-1.1
2026-03-03,08:00,NVDA,WATCH,B,16,186.16,184.76,188.02,189.88,5.05,0.19,news,23330.7,1.1,True,4.125,08:30,182.32,-2.06,False,False,True,STOPPED,-1.4
2026-03-03,08:00,HOOD,WATCH,B,16,79.14,78.55,79.93,80.72,4.3,0.13,news,782.9,4.4,True,,08:30,79.14,0.0,False,False,False,NEGATIVE,0.0
2026-03-03,08:05,NTLA,GO,A,69,15.14,15.03,15.29,15.44,9.87,1.91,fda,112.2,43.8,True,29.59,08:35,15.46,2.11,True,True,False,TARGET2,0.22
2026-03-03,08:05,DUST,WATCH,B,49,3.98,3.95,4.02,4.06,12.43,0.56,news,13.4,0,True,0.251,08:35,3.98,0.0,False,False,False,NEGATIVE,0.0
2026-03-03,08:05,HIMS,WATCH,B,42,16.37,16.25,16.53,16.7,12.82,0.17,fda,208.3,44.1,True,27.734,08:35,16.53,0.98,True,False,False,TARGET1,0.12
2026-03-03,08:05,BEAM,WATCH,B,31,29.8,29.58,30.1,30.4,4.63,0.7,news,88.0,22.4,True,7.383,08:35,28.71,-3.66,False,False,True,STOPPED,-0.22
2026-03-03,08:05,LSCC,WATCH,B,31,100.76,100.0,101.77,102.78,5.4,0.54,news,135.5,8.8,True,,08:35,100.76,0.0,False,False,False,NEGATIVE,0.0
2026-03-03,08:05,LUNR,WATCH,B,29,17.99,17.86,18.17,18.35,9.2,0.21,news,76.9,20.2,True,,08:35,17.28,-3.95,False,False,True,STOPPED,-0.13
2026-03-03,08:05,UVIX,WATCH,B,27,7.27,7.22,7.34,7.42,15.67,0.22,news,150.0,0,True,0.275,08:35,7.47,2.75,True,True,False,TARGET2,0.1
2026-03-03,08:05,AAL,WATCH,B,26,15.51,15.39,15.67,15.82,18.53,0.28,news,650.2,6.9,True,39.329,08:35,12.495,-19.44,False,False,True,STOPPED,-0.12
2026-03-03,08:05,CLSK,WATCH,B,20,10.6,10.52,10.71,10.81,6.32,0.29,news,246.9,46.8,True,28.679,08:35,10.55,-0.47,False,False,False,NEGATIVE,-0.05
2026-03-03,08:05,SQQQ,WATCH,B,19,74.43,73.87,75.17,75.92,5.1,0.2,news,150.0,0,True,0.067,08:35,74.97,0.73,False,False,False,POSITIVE,0.54
2026-03-03,08:05,PLTR,WATCH,B,18,146.75,145.65,148.22,149.69,6.94,0.1,news,2207.1,2.4,True,9.724,08:35,141.41,-3.64,False,False,True,STOPPED,-1.1
2026-03-03,08:05,NVDA,WATCH,B,16,186.16,184.76,188.02,189.88,5.05,0.19,news,23330.7,1.1,True,4.125,08:35,177.84,-4.47,False,False,True,STOPPED,-1.4
2026-03-03,08:05,HOOD,WATCH,B,16,79.14,78.55,79.93,80.72,4.3,0.13,news,782.9,4.4,True,,08:35,75.07,-5.14,False,False,True,STOPPED,-0.59
